user_id,full_name,email,phone,pan_number,aadhaar_last4,role,mfa_enabled,kyc_status,city,state,created_at,last_login,status
4110,Yuvraj Kaul,user4110@sipdemo.com,9511549523,YXSGE3319U,5314,INVESTOR,False,VERIFIED,Puri,Odisha,2023-11-07 14:41:22,2024-05-10 14:41:22,ACTIVE
4111,Rajeshri Goswami,user4111@sipdemo.com,9174962226,QHHDM6010N,1254,INVESTOR,True,VERIFIED,Hyderabad,Telangana,2025-07-30 02:56:17,2029-09-06 02:56:17,ACTIVE
4112,Ishaan Sehgal,user4112@sipdemo.com,9323698680,LABQL0366P,3420,INVESTOR,True,VERIFIED,Mumbai,Maharashtra,2022-07-12 12:17:58,2023-06-04 12:17:58,ACTIVE
4113,Aishani Gandhi,user4113@sipdemo.com,9695010403,RGLWK7385J,1817,ANALYST,False,VERIFIED,New Delhi,Delhi,2025-06-17 04:30:22,2027-03-18 04:30:22,ACTIVE
4114,Atharv Kala,user4114@sipdemo.com,9527966940,JLFIV6557X,5402,INVESTOR,True,VERIFIED,Siliguri,West Bengal,2025-11-01 10:31:04,2027-08-15 10:31:04,ACTIVE
4115,Onveer Cherian,user4115@sipdemo.com,9391233974,FUWYM1098A,9014,INVESTOR,True,VERIFIED,Agra,Uttar Pradesh,2023-10-15 22:30:35,2024-06-10 22:30:35,ACTIVE
4116,Nathan Bala,user4116@sipdemo.com,9629493713,VPIXH8934B,2626,INVESTOR,True,VERIFIED,Vadodara,Gujarat,2021-12-05 12:47:36,2023-11-03 12:47:36,ACTIVE
4117,Girish Chacko,user4117@sipdemo.com,9687477449,NYLSW6373H,9538,COMPLIANCE_OFFICER,False,PENDING,Bhubaneswar,Odisha,2024-08-04 17:13:10,2027-08-31 17:13:10,ACTIVE
4118,Manan Choudhury,user4118@sipdemo.com,9782557084,UFYJO3063X,1651,INVESTOR,False,VERIFIED,Mangalore,Karnataka,2022-08-25 02:46:45,2026-02-16 02:46:45,ACTIVE
4119,Anthony Yogi,user4119@sipdemo.com,9236190384,BBNSS6231D,1459,INVESTOR,False,VERIFIED,Nashik,Maharashtra,2021-11-25 14:44:44,2025-09-09 14:44:44,ACTIVE
4120,Yashoda Balasubramanian,user4120@sipdemo.com,9647215935,KCXMU2637B,8497,INVESTOR,True,VERIFIED,Chennai,Tamil Nadu,2023-12-20 06:51:11,2025-10-30 06:51:11,INACTIVE
4121,Mohini Lad,user4121@sipdemo.com,9598356914,GPTBL9257L,8535,INVESTOR,True,VERIFIED,Chennai,Tamil Nadu,2025-07-02 02:32:40,2029-07-23 02:32:40,ACTIVE
4122,Naveen Dara,user4122@sipdemo.com,9671177407,DPLNP5332X,7580,INVESTOR,False,PENDING,Howrah,West Bengal,2022-12-26 21:07:10,2023-12-24 21:07:10,ACTIVE
4123,Yochana Kaul,user4123@sipdemo.com,9046357812,UMOBE9614N,0032,FUND_MANAGER,False,VERIFIED,Kolkata,West Bengal,2023-09-17 05:45:17,2026-05-29 05:45:17,ACTIVE
4124,Yashica Prakash,user4124@sipdemo.com,9151729566,INNZS8624E,1194,INVESTOR,False,VERIFIED,Siliguri,West Bengal,2024-04-19 10:01:44,2026-05-17 10:01:44,ACTIVE
4125,Orinder Bhatia,user4125@sipdemo.com,9225339681,OIKIR1860Z,9050,COMPLIANCE_OFFICER,False,VERIFIED,Bengaluru,Karnataka,2023-08-23 18:27:44,2023-11-24 18:27:44,ACTIVE
4126,Chakradhar Sahota,user4126@sipdemo.com,9482193752,VWJMM6290S,0720,INVESTOR,False,PENDING,Surat,Gujarat,2025-06-25 21:52:49,2026-03-07 21:52:49,ACTIVE
4127,Girik Gole,user4127@sipdemo.com,9510346604,LFFJO0866F,9880,INVESTOR,True,PENDING,Kolkata,West Bengal,2023-10-28 13:57:34,2024-08-10 13:57:34,ACTIVE
4128,Frederick Mistry,user4128@sipdemo.com,9313020530,OPNHQ1403X,4345,INVESTOR,False,VERIFIED,Warangal,Telangana,2025-08-19 05:51:21,2029-04-19 05:51:21,ACTIVE
4129,Frado Dugar,user4129@sipdemo.com,9561033015,XRSZH6232M,7999,INVESTOR,True,VERIFIED,Vadodara,Gujarat,2024-06-02 14:11:36,2025-05-22 14:11:36,ACTIVE
4130,Anamika Gandhi,user4130@sipdemo.com,9887395274,LRIGS1642J,1806,INVESTOR,True,VERIFIED,Kolkata,West Bengal,2024-01-02 07:20:18,2027-01-02 07:20:18,ACTIVE
4131,Yamini Dora,user4131@sipdemo.com,9436748554,LTJHR0493A,8462,INVESTOR,True,PENDING,Vadodara,Gujarat,2024-06-10 04:10:10,2027-09-30 04:10:10,ACTIVE
4132,Vansha Bedi,user4132@sipdemo.com,9246592522,YCEWI9618L,6296,INVESTOR,False,PENDING,Hubli,Karnataka,2023-10-08 21:58:47,2024-07-14 21:58:47,ACTIVE
4133,Veer Dalal,user4133@sipdemo.com,9248843877,CTHJW2090B,2133,INVESTOR,False,VERIFIED,Surat,Gujarat,2022-10-21 10:58:22,2025-07-20 10:58:22,ACTIVE
4134,Pallavi Chowdhury,user4134@sipdemo.com,9981681935,STIBM2179G,0553,INVESTOR,False,VERIFIED,Bhubaneswar,Odisha,2022-10-06 05:16:47,2025-11-22 05:16:47,ACTIVE
4135,Warda Kothari,user4135@sipdemo.com,9209986531,KWMAI0871G,6977,INVESTOR,True,VERIFIED,Durgapur,West Bengal,2023-03-27 13:56:24,2024-02-29 13:56:24,ACTIVE
4136,Udarsh Nath,user4136@sipdemo.com,9335575312,HVFDV8004Y,3787,INVESTOR,True,VERIFIED,Siliguri,West Bengal,2022-05-12 14:38:48,2024-04-01 14:38:48,ACTIVE
4137,Hredhaan Sharma,user4137@sipdemo.com,9093017676,ECUKS4930S,4957,INVESTOR,False,PENDING,Bhubaneswar,Odisha,2025-01-17 00:58:57,2027-06-17 00:58:57,ACTIVE
4138,Qabil Master,user4138@sipdemo.com,9471961636,EOPMK9161P,3073,INVESTOR,True,VERIFIED,Lucknow,Uttar Pradesh,2024-05-07 06:47:39,2028-01-31 06:47:39,INACTIVE
4139,Barkha Puri,user4139@sipdemo.com,9908726634,ULOJE3684M,3746,INVESTOR,False,VERIFIED,New Delhi,Delhi,2024-08-21 04:41:57,2025-02-26 04:41:57,ACTIVE
4140,Alka Sanghvi,user4140@sipdemo.com,9034206401,INNWA3571S,2741,INVESTOR,False,VERIFIED,New Delhi,Delhi,2023-05-18 21:17:44,2025-08-13 21:17:44,ACTIVE
4141,Yasti Muni,user4141@sipdemo.com,9127408861,GBEKT2940T,3003,COMPLIANCE_OFFICER,False,VERIFIED,Salem,Tamil Nadu,2021-08-13 15:37:07,2025-04-10 15:37:07,ACTIVE
4142,Advay Dua,user4142@sipdemo.com,9164170509,XDNXM0682U,7953,INVESTOR,True,VERIFIED,Cuttack,Odisha,2022-03-28 02:16:28,2022-04-10 02:16:28,ACTIVE
4143,Libni Dhar,user4143@sipdemo.com,9462487875,QQRZR8942I,3377,INVESTOR,True,VERIFIED,Surat,Gujarat,2024-03-31 23:58:13,2027-10-21 23:58:13,ACTIVE
4144,Xavier Ray,user4144@sipdemo.com,9697683922,WJAZL9958F,1746,INVESTOR,False,PENDING,New Delhi,Delhi,2022-04-11 16:13:30,2025-12-23 16:13:30,ACTIVE
4145,Aadi Thakkar,user4145@sipdemo.com,9169638619,DXYQI1087D,0268,INVESTOR,True,VERIFIED,Salem,Tamil Nadu,2022-11-04 23:24:40,2023-12-28 23:24:40,ACTIVE
4146,Amaira Warrior,user4146@sipdemo.com,9758461490,YOZYP6025F,4010,INVESTOR,False,VERIFIED,Hubli,Karnataka,2026-04-01 17:50:32,2028-12-29 17:50:32,ACTIVE
4147,Benjamin Sarin,user4147@sipdemo.com,9821806259,ULGUS2237R,4534,INVESTOR,True,VERIFIED,New Delhi,Delhi,2023-06-17 08:16:27,2025-07-01 08:16:27,ACTIVE
4148,Megha Srinivasan,user4148@sipdemo.com,9165092930,VKCBM9156I,8338,INVESTOR,False,VERIFIED,Durgapur,West Bengal,2022-03-02 12:50:09,2022-08-15 12:50:09,ACTIVE
4149,Ekansh Sandal,user4149@sipdemo.com,9146243522,GSGAP9440B,3363,INVESTOR,True,VERIFIED,Chennai,Tamil Nadu,2022-03-27 11:09:22,2022-05-26 11:09:22,ACTIVE
4150,Gaurav Mital,user4150@sipdemo.com,9858805895,GIYIN7442E,7731,INVESTOR,True,VERIFIED,Hubli,Karnataka,2021-08-07 05:53:02,2023-03-13 05:53:02,INACTIVE
4151,Yuvraj Parmar,user4151@sipdemo.com,9811961932,SLUKV5020W,1241,INVESTOR,False,VERIFIED,Mysuru,Karnataka,2021-11-08 06:50:34,2023-11-30 06:50:34,ACTIVE
4152,Samarth Reddy,user4152@sipdemo.com,9197039280,QTYQL5330S,4761,INVESTOR,True,REJECTED,Warangal,Telangana,2024-09-28 05:51:07,2028-04-12 05:51:07,ACTIVE
4153,Vaishnavi Reddy,user4153@sipdemo.com,9473003658,YCPIY6658H,8465,INVESTOR,True,VERIFIED,Rourkela,Odisha,2022-01-08 13:10:21,2024-04-22 13:10:21,ACTIVE
4154,Rachit Kothari,user4154@sipdemo.com,9066268855,UTUPU4159K,3854,INVESTOR,True,VERIFIED,Noida,Uttar Pradesh,2025-11-21 05:28:05,2026-07-22 05:28:05,ACTIVE
4155,Ekani Vaidya,user4155@sipdemo.com,9451999956,TWDSY3011X,3098,INVESTOR,False,VERIFIED,Agra,Uttar Pradesh,2021-09-15 06:53:53,2022-10-08 06:53:53,ACTIVE
4156,Anthony Gandhi,user4156@sipdemo.com,9012548451,KQPDX3617U,6106,INVESTOR,True,VERIFIED,Noida,Uttar Pradesh,2021-12-15 04:24:21,2026-01-23 04:24:21,ACTIVE
4157,Chasmum Tandon,user4157@sipdemo.com,9382349923,NWOOC4077T,4031,INVESTOR,True,PENDING,Salem,Tamil Nadu,2023-04-06 19:55:30,2024-03-01 19:55:30,ACTIVE
4158,Gunbir Sanghvi,user4158@sipdemo.com,9209364042,DNXNZ0765L,8558,INVESTOR,False,VERIFIED,Nagpur,Maharashtra,2022-03-15 10:34:48,2024-07-29 10:34:48,ACTIVE
4159,Reyansh Mann,user4159@sipdemo.com,9591426331,VFPQU3624B,2880,INVESTOR,False,PENDING,New Delhi,Delhi,2023-01-20 14:42:37,2024-06-15 14:42:37,ACTIVE
4160,Neelima Bhatnagar,user4160@sipdemo.com,9949230141,UCIJW1865Y,3956,INVESTOR,False,VERIFIED,New Delhi,Delhi,2022-11-02 01:41:54,2025-10-14 01:41:54,ACTIVE
4161,Dhruv Varty,user4161@sipdemo.com,9875965592,CVWHF8340U,2664,INVESTOR,True,VERIFIED,Siliguri,West Bengal,2023-10-20 22:15:17,2026-04-18 22:15:17,ACTIVE
4162,Benjamin Agate,user4162@sipdemo.com,9481364977,OKNFJ2295R,4529,INVESTOR,False,VERIFIED,Kolkata,West Bengal,2022-02-11 08:20:35,2022-09-18 08:20:35,ACTIVE
4163,Maanav Chatterjee,user4163@sipdemo.com,9336896476,LDJJE5989A,5242,INVESTOR,False,VERIFIED,Warangal,Telangana,2025-10-01 16:13:34,2028-02-28 16:13:34,ACTIVE
4164,Anika Sachdev,user4164@sipdemo.com,9321974287,NUEOK6898F,7226,INVESTOR,False,VERIFIED,Hubli,Karnataka,2022-10-29 07:06:18,2023-12-20 07:06:18,ACTIVE
4165,Upkaar Narain,user4165@sipdemo.com,9065495999,LSDOB4810Z,9486,INVESTOR,False,VERIFIED,New Delhi,Delhi,2024-01-13 05:09:06,2024-02-17 05:09:06,ACTIVE
4166,Krisha Lanka,user4166@sipdemo.com,9137512596,WHCRL3379Z,2185,INVESTOR,False,VERIFIED,New Delhi,Delhi,2024-07-20 20:24:10,2024-10-03 20:24:10,ACTIVE
4167,Meghana Sarraf,user4167@sipdemo.com,9617844371,IAFOR0534T,1236,INVESTOR,False,REJECTED,Ahmedabad,Gujarat,2024-03-05 04:52:04,2024-08-23 04:52:04,ACTIVE
4168,Devika Chana,user4168@sipdemo.com,9176747934,UBAPJ6759V,4681,INVESTOR,True,PENDING,New Delhi,Delhi,2023-01-09 08:30:33,2023-08-06 08:30:33,ACTIVE
4169,Dipta Bawa,user4169@sipdemo.com,9291989678,RNKXB6843W,8784,INVESTOR,False,VERIFIED,Hyderabad,Telangana,2023-02-06 13:47:04,2024-01-05 13:47:04,ACTIVE
4170,Pranit Bhardwaj,user4170@sipdemo.com,9192978825,EJJHN0360R,8829,INVESTOR,False,VERIFIED,Puri,Odisha,2022-01-13 08:56:31,2024-09-07 08:56:31,INACTIVE
4171,Jalsa Koshy,user4171@sipdemo.com,9480869093,ENJBV8178Z,8827,INVESTOR,False,PENDING,Ahmedabad,Gujarat,2025-08-24 02:14:16,2027-08-29 02:14:16,ACTIVE
4172,Chaitanya Panchal,user4172@sipdemo.com,9671573762,IVBUV1107R,3824,INVESTOR,False,VERIFIED,New Delhi,Delhi,2024-12-01 13:34:03,2025-10-02 13:34:03,ACTIVE
4173,Farhan Sami,user4173@sipdemo.com,9710452926,JWGQJ1055M,5122,INVESTOR,True,VERIFIED,Mysuru,Karnataka,2022-01-18 07:10:10,2025-01-19 07:10:10,ACTIVE
4174,Utkarsh Yogi,user4174@sipdemo.com,9015418588,VIVGM4177W,2979,INVESTOR,True,VERIFIED,Hyderabad,Telangana,2024-11-06 00:21:07,2024-11-09 00:21:07,ACTIVE
4175,Sarthak Sama,user4175@sipdemo.com,9145137577,CEOSK6648K,7055,INVESTOR,True,PENDING,Hyderabad,Telangana,2025-03-11 15:23:36,2026-06-14 15:23:36,ACTIVE
4176,Jeremiah Chaudhry,user4176@sipdemo.com,9466659026,BAKHX5235G,2645,INVESTOR,True,VERIFIED,Bengaluru,Karnataka,2023-01-14 08:00:59,2025-02-28 08:00:59,ACTIVE
4177,Falak Pradhan,user4177@sipdemo.com,9359491851,SXTHT5371A,2775,INVESTOR,False,VERIFIED,Agra,Uttar Pradesh,2024-01-09 01:50:13,2025-12-25 01:50:13,ACTIVE
4178,Vedika Amble,user4178@sipdemo.com,9804329684,VZBTT1438I,4429,INVESTOR,False,VERIFIED,New Delhi,Delhi,2024-06-09 10:35:13,2024-06-10 10:35:13,ACTIVE
4179,Laban Misra,user4179@sipdemo.com,9469664763,ODYAL3631D,9587,INVESTOR,True,VERIFIED,Siliguri,West Bengal,2021-09-24 21:59:54,2025-02-20 21:59:54,ACTIVE
4180,Praneel Batta,user4180@sipdemo.com,9853184674,SQCLM4994A,9356,INVESTOR,True,REJECTED,Vadodara,Gujarat,2024-02-06 06:00:06,2027-11-10 06:00:06,ACTIVE
4181,Keya Mahal,user4181@sipdemo.com,9105798469,MOLFF1742Y,0222,INVESTOR,True,VERIFIED,Hyderabad,Telangana,2022-12-07 11:41:10,2024-05-19 11:41:10,ACTIVE
4182,Raagini Tank,user4182@sipdemo.com,9252438759,FJQMF1803C,7327,INVESTOR,True,VERIFIED,Hyderabad,Telangana,2025-05-09 13:49:39,2027-11-17 13:49:39,ACTIVE
4183,Rajata Lala,user4183@sipdemo.com,9495001186,TGIPI0585J,9588,INVESTOR,True,REJECTED,Salem,Tamil Nadu,2023-07-05 21:34:39,2025-07-15 21:34:39,ACTIVE
4184,Divya Sampath,user4184@sipdemo.com,9923769973,DKPOW2062X,4026,INVESTOR,False,VERIFIED,Hyderabad,Telangana,2022-04-15 07:23:33,2023-07-12 07:23:33,ACTIVE
4185,Saanvi Oak,user4185@sipdemo.com,9621276139,VLAXI5085G,6132,INVESTOR,False,PENDING,Ahmedabad,Gujarat,2025-09-29 15:55:42,2027-02-04 15:55:42,ACTIVE
4186,Shravya Morar,user4186@sipdemo.com,9538698972,QJXLF4071R,3386,INVESTOR,False,VERIFIED,New Delhi,Delhi,2024-02-19 02:52:50,2027-03-14 02:52:50,ACTIVE
4187,Rehaan Toor,user4187@sipdemo.com,9494302739,TLUTG8867N,8177,INVESTOR,True,VERIFIED,Warangal,Telangana,2025-04-08 02:55:02,2027-01-15 02:55:02,ACTIVE
4188,Pavani De,user4188@sipdemo.com,9211505498,HFSNG1153T,8875,INVESTOR,True,VERIFIED,Ahmedabad,Gujarat,2025-06-14 01:07:06,2027-03-03 01:07:06,ACTIVE
4189,Aarna Ravel,user4189@sipdemo.com,9159217405,OCDYH7093R,0944,INVESTOR,False,PENDING,Surat,Gujarat,2022-09-07 05:43:40,2023-06-21 05:43:40,ACTIVE
4190,Qarin Sahota,user4190@sipdemo.com,9799098461,YBZTX5993J,5043,INVESTOR,True,VERIFIED,New Delhi,Delhi,2025-10-18 21:30:20,2026-12-15 21:30:20,ACTIVE
4191,Chatura Chopra,user4191@sipdemo.com,9717736757,ABQJK0497Q,2561,ANALYST,False,VERIFIED,Rourkela,Odisha,2023-02-23 01:33:14,2025-02-08 01:33:14,ACTIVE
4192,Idika Karnik,user4192@sipdemo.com,9861534015,HPYHG6463M,1090,INVESTOR,False,VERIFIED,Rourkela,Odisha,2023-06-10 19:21:04,2023-08-05 19:21:04,ACTIVE
4193,Pavani Dyal,user4193@sipdemo.com,9030929758,LXMMW8537V,3027,INVESTOR,False,VERIFIED,New Delhi,Delhi,2026-01-15 17:57:12,2027-10-27 17:57:12,ACTIVE
4194,Parth Doshi,user4194@sipdemo.com,9822723765,FRTZR9432O,5449,INVESTOR,True,PENDING,Bengaluru,Karnataka,2025-09-12 09:57:33,2026-11-14 09:57:33,ACTIVE
4195,Priya Sridhar,user4195@sipdemo.com,9524890585,XDEXQ6345L,9778,INVESTOR,False,VERIFIED,New Delhi,Delhi,2022-12-08 21:57:21,2023-12-28 21:57:21,ACTIVE
4196,Deepa Rattan,user4196@sipdemo.com,9788740313,AKUYG2392G,2155,INVESTOR,False,VERIFIED,Warangal,Telangana,2024-11-26 02:27:44,2026-08-12 02:27:44,ACTIVE
4197,Ekalinga Ramakrishnan,user4197@sipdemo.com,9241213759,AYSIW6247W,2366,INVESTOR,True,VERIFIED,Puri,Odisha,2022-02-24 22:12:52,2024-06-16 22:12:52,ACTIVE
4198,Peter Mand,user4198@sipdemo.com,9750606167,CBDCV6996S,0675,INVESTOR,False,VERIFIED,Mangalore,Karnataka,2021-08-17 11:20:54,2022-08-16 11:20:54,INACTIVE
4199,George Pradhan,user4199@sipdemo.com,9671450275,HFXOG2841J,3751,INVESTOR,False,VERIFIED,Bhubaneswar,Odisha,2024-12-23 09:20:34,2027-10-02 09:20:34,ACTIVE
4200,Zansi Rama,user4200@sipdemo.com,9144421883,XKXEY6867H,1037,INVESTOR,False,VERIFIED,Hubli,Karnataka,2025-12-20 11:07:35,2026-06-26 11:07:35,ACTIVE
4201,Alexander Chokshi,user4201@sipdemo.com,9670867600,BOZDE5639G,9186,ANALYST,False,VERIFIED,Nashik,Maharashtra,2026-05-17 22:15:59,2027-09-16 22:15:59,ACTIVE
4202,Vasana Talwar,user4202@sipdemo.com,9831492530,JZJLA2684J,2973,INVESTOR,True,VERIFIED,Mumbai,Maharashtra,2023-10-29 01:55:50,2027-01-31 01:55:50,ACTIVE
4203,Rohan Buch,user4203@sipdemo.com,9097550701,SCUAT6544M,6606,INVESTOR,False,REJECTED,Salem,Tamil Nadu,2026-05-14 19:24:22,2029-09-28 19:24:22,ACTIVE
4204,Sachi Arya,user4204@sipdemo.com,9886530293,BBABD5160A,4377,INVESTOR,False,VERIFIED,Siliguri,West Bengal,2022-05-05 04:10:14,2025-06-30 04:10:14,ACTIVE
4205,Sanaya Deshmukh,user4205@sipdemo.com,9769526846,VLKKY3237I,1770,INVESTOR,True,VERIFIED,New Delhi,Delhi,2026-01-25 20:47:19,2029-10-20 20:47:19,ACTIVE
4206,Adya Gala,user4206@sipdemo.com,9911109274,UMYGV0063A,8680,INVESTOR,True,VERIFIED,Durgapur,West Bengal,2026-05-19 10:35:10,2029-08-18 10:35:10,ACTIVE
4207,Faqid Din,user4207@sipdemo.com,9181178563,PIHJL0018P,5630,INVESTOR,True,VERIFIED,Vadodara,Gujarat,2024-08-18 16:08:59,2024-12-10 16:08:59,ACTIVE
4208,Chatresh Jani,user4208@sipdemo.com,9609666243,HTSEX8319O,0084,INVESTOR,False,PENDING,Salem,Tamil Nadu,2025-01-30 15:48:51,2026-03-20 15:48:51,ACTIVE
4209,Varenya Oommen,user4209@sipdemo.com,9424591414,KKMME3209O,4036,INVESTOR,False,VERIFIED,Warangal,Telangana,2024-02-03 09:25:01,2027-04-17 09:25:01,ACTIVE
4210,Libni Walia,user4210@sipdemo.com,9014073916,BIVOU8255C,4484,INVESTOR,True,PENDING,Bhubaneswar,Odisha,2022-08-12 02:53:45,2025-02-05 02:53:45,ACTIVE
4211,Om Pillay,user4211@sipdemo.com,9394962581,PRAJU0783B,2689,ANALYST,True,VERIFIED,Kolkata,West Bengal,2021-09-23 00:23:16,2025-04-19 00:23:16,ACTIVE
4212,Dayita Datta,user4212@sipdemo.com,9361319642,VTEAH0062Y,4088,INVESTOR,True,VERIFIED,Mangalore,Karnataka,2026-04-30 00:22:00,2028-04-18 00:22:00,ACTIVE
4213,Yahvi Nair,user4213@sipdemo.com,9332137753,DMSSH4190V,9828,INVESTOR,True,PENDING,Siliguri,West Bengal,2022-02-05 07:00:25,2024-03-12 07:00:25,ACTIVE
4214,Amrita Batta,user4214@sipdemo.com,9246696762,MAKIO5045A,5123,INVESTOR,True,VERIFIED,Thane,Maharashtra,2025-10-23 20:40:18,2027-06-10 20:40:18,ACTIVE
4215,Aachal Mody,user4215@sipdemo.com,9282669255,POKYI0439B,7781,INVESTOR,False,VERIFIED,Nagpur,Maharashtra,2021-08-24 02:16:29,2022-09-03 02:16:29,ACTIVE
4216,Unni Nigam,user4216@sipdemo.com,9299950851,AAPUI6956A,8818,INVESTOR,True,VERIFIED,Bhubaneswar,Odisha,2024-09-13 05:28:02,2025-07-19 05:28:02,ACTIVE
4217,Faraj Choudhury,user4217@sipdemo.com,9049626733,FGVWI8055J,1154,INVESTOR,True,VERIFIED,Siliguri,West Bengal,2025-02-16 09:36:59,2027-11-23 09:36:59,ACTIVE
4218,Mitesh Sem,user4218@sipdemo.com,9466981270,XDKCV6198C,1101,INVESTOR,False,VERIFIED,Surat,Gujarat,2022-03-06 23:55:54,2025-02-15 23:55:54,ACTIVE
4219,Frado Seshadri,user4219@sipdemo.com,9904975701,DJKHM5170N,3109,INVESTOR,False,VERIFIED,Hyderabad,Telangana,2022-11-23 09:13:18,2025-08-17 09:13:18,ACTIVE
4220,Samuel Kibe,user4220@sipdemo.com,9915506800,IMDOS1107Z,4418,INVESTOR,False,VERIFIED,Hyderabad,Telangana,2023-08-25 01:31:22,2024-01-11 01:31:22,ACTIVE
4221,Vrishti Gara,user4221@sipdemo.com,9516309876,MQXNE4384R,5922,INVESTOR,False,VERIFIED,Lucknow,Uttar Pradesh,2024-10-04 04:50:24,2025-05-24 04:50:24,ACTIVE
4222,Omkaar Bora,user4222@sipdemo.com,9184686846,LFQUW2947P,4867,INVESTOR,True,VERIFIED,Salem,Tamil Nadu,2021-08-22 18:47:11,2022-06-06 18:47:11,ACTIVE
4223,Advik Bhat,user4223@sipdemo.com,9968880543,COMNO4225Y,3131,INVESTOR,True,PENDING,Siliguri,West Bengal,2025-11-27 03:35:18,2029-06-28 03:35:18,ACTIVE
4224,Lila Koshy,user4224@sipdemo.com,9204346364,LSOPA3631F,5823,INVESTOR,False,VERIFIED,Bengaluru,Karnataka,2025-06-06 17:43:47,2028-07-19 17:43:47,ACTIVE
4225,Falguni Hayer,user4225@sipdemo.com,9668784075,KHCVC2375I,2812,INVESTOR,False,VERIFIED,Chennai,Tamil Nadu,2025-07-22 13:14:21,2028-11-10 13:14:21,ACTIVE
4226,Ekta Thakur,user4226@sipdemo.com,9738703194,KYQYU2193P,7724,INVESTOR,False,VERIFIED,Rourkela,Odisha,2021-08-27 06:20:41,2024-07-27 06:20:41,ACTIVE
4227,Veer Narayanan,user4227@sipdemo.com,9256537576,TVHED8236C,2404,INVESTOR,False,VERIFIED,Rajkot,Gujarat,2025-07-28 00:22:25,2029-05-26 00:22:25,ACTIVE
4228,Advik Banik,user4228@sipdemo.com,9546947921,OJSJT4462Q,1577,INVESTOR,False,VERIFIED,Agra,Uttar Pradesh,2025-08-29 09:29:38,2026-11-22 09:29:38,ACTIVE
4229,Yutika Biswas,user4229@sipdemo.com,9985334853,UEVVC3422P,3550,INVESTOR,False,VERIFIED,Vadodara,Gujarat,2025-09-16 11:30:49,2029-01-26 11:30:49,ACTIVE
4230,Ridhi Som,user4230@sipdemo.com,9400386053,ROIVQ3801Z,8053,INVESTOR,False,VERIFIED,Warangal,Telangana,2025-01-03 04:37:01,2025-03-25 04:37:01,ACTIVE
4231,Pavani Pai,user4231@sipdemo.com,9489980626,LUPLA9376G,2458,INVESTOR,False,VERIFIED,Cuttack,Odisha,2023-12-22 23:48:59,2025-01-02 23:48:59,ACTIVE
4232,Aachal Kumar,user4232@sipdemo.com,9961025324,YBFMI9700F,1156,INVESTOR,False,VERIFIED,Salem,Tamil Nadu,2026-05-09 21:21:27,2026-07-27 21:21:27,ACTIVE
4233,Advika Lala,user4233@sipdemo.com,9346167624,OBKRS8673M,2975,INVESTOR,False,VERIFIED,Madurai,Tamil Nadu,2025-12-31 08:50:00,2027-10-01 08:50:00,ACTIVE
4234,Janaki Bhatti,user4234@sipdemo.com,9372413465,KPOQA6685G,4767,INVESTOR,False,VERIFIED,Berhampur,Odisha,2023-08-05 12:01:47,2026-12-31 12:01:47,ACTIVE
4235,Shravya Chhabra,user4235@sipdemo.com,9832258546,VQFMX7332L,4668,INVESTOR,True,PENDING,Bengaluru,Karnataka,2023-10-30 00:36:38,2027-04-06 00:36:38,ACTIVE
4236,Wridesh Dasgupta,user4236@sipdemo.com,9297590192,MSSNP8133T,8417,INVESTOR,False,VERIFIED,Hyderabad,Telangana,2021-07-26 14:18:47,2022-07-18 14:18:47,ACTIVE
4237,Yadavi Vala,user4237@sipdemo.com,9940572644,CKSRE6138K,0206,INVESTOR,True,VERIFIED,Madurai,Tamil Nadu,2022-03-19 19:43:21,2025-10-28 19:43:21,ACTIVE
4238,Pavani Wable,user4238@sipdemo.com,9142967634,WICBM8187U,6372,INVESTOR,False,VERIFIED,Nagpur,Maharashtra,2024-09-28 01:04:53,2025-01-23 01:04:53,ACTIVE
4239,Darsh Mohan,user4239@sipdemo.com,9307108603,IRPUW8776N,6653,INVESTOR,False,VERIFIED,New Delhi,Delhi,2024-01-08 18:16:46,2024-04-11 18:16:46,ACTIVE
4240,Vasana Deol,user4240@sipdemo.com,9427530383,ZSYPV8284T,8936,INVESTOR,True,VERIFIED,Durgapur,West Bengal,2026-05-17 15:07:02,2027-12-25 15:07:02,ACTIVE
4241,Anusha Sengupta,user4241@sipdemo.com,9792977697,CRYZW5015H,9938,INVESTOR,False,VERIFIED,Agra,Uttar Pradesh,2025-08-10 23:11:48,2028-05-11 23:11:48,ACTIVE
4242,Krisha Kaul,user4242@sipdemo.com,9533871523,OYETB2314Z,6735,INVESTOR,True,PENDING,Chennai,Tamil Nadu,2024-11-02 21:14:34,2028-03-15 21:14:34,ACTIVE
4243,Lakshmi Krishnan,user4243@sipdemo.com,9651386176,XBZNG0984J,6200,INVESTOR,False,VERIFIED,Surat,Gujarat,2021-09-02 01:32:42,2022-11-28 01:32:42,ACTIVE
4244,Samar Kara,user4244@sipdemo.com,9609257263,AZUUM3613D,0465,INVESTOR,True,VERIFIED,Mangalore,Karnataka,2022-05-09 00:26:25,2025-01-19 00:26:25,ACTIVE
4245,Warinder Khanna,user4245@sipdemo.com,9469692486,NJAMY0492F,0838,INVESTOR,False,PENDING,New Delhi,Delhi,2024-05-27 16:28:24,2025-08-30 16:28:24,ACTIVE
